semantic_macro_f1,structured_macro_f1,stacked_macro_f1,stack_minus_semantic,stack_minus_structured
0.5004120149353722,0.39350887934564377,0.5015475829769789,0.0011355680416066383,0.10803870363133511
0.5514597322612378,0.4974089904097941,0.5475949356011922,-0.0038647966600455774,0.05018594519139813
0.43298641858961356,0.3672195242001641,0.4345489438327893,0.0015625252431757386,0.06732941963262518
0.4903362126245847,0.4610935363694827,0.49472971929223625,0.004393506667651537,0.033636182922753555
0.49649278552662146,0.3847056799729063,0.47838746896702233,-0.018105316559599127,0.09368178899411606
0.5044562067766487,0.4342043516819835,0.5231279019576334,0.01867169518098466,0.08892355027564985
0.5226613309838006,0.43568170520690447,0.49839418791631596,-0.024267143067484676,0.06271248270941149
0.49363350810887896,0.4442370592648162,0.5114039591978521,0.017770451088973127,0.06716689993303587
0.5188656812530931,0.46358488644257934,0.5223913862109131,0.0035257049578200084,0.05880649976833374
0.43608452430370237,0.3279879483139499,0.42859854328299607,-0.0074859810207063004,0.10061059496904617
0.39339799681781396,0.37151404151404155,0.39921231921231926,0.0058143223945053,0.027698277698277707
0.466237734842973,0.3551689757292923,0.4619889907584652,-0.004248744084507761,0.10682001502917293
0.5230419693289805,0.4605426656362067,0.516618971092366,-0.006422998236614519,0.05607630545615927
0.4265433750339411,0.37704314452877863,0.42670906411529275,0.00016568908135167204,0.04966591958651412
0.4716191188617831,0.40160844753660674,0.47183833916835577,0.0002192203065726761,0.07022989163174903
0.5625912294906303,0.4999880838283296,0.5841252014393966,0.021533971948766273,0.08413711761106701
0.47430724081494446,0.4132726164459366,0.4781038961038961,0.0037966552889516225,0.06483127965795948
0.4282403912438215,0.3671703995654321,0.433853387991319,0.0056129967474974896,0.06668298842588688
0.5052947680428834,0.4295677400609622,0.49935914327549114,-0.005935624767392289,0.06979140321452892
0.5533114504543076,0.46987363124987136,0.5480664580860934,-0.005244992368214185,0.07819282683622208
0.48079982074662925,0.3547192422004761,0.4593648907374398,-0.021434930009189446,0.10464564853696368
0.2707189021319456,0.31333209442123744,0.2939378337486044,0.023218931616658778,-0.019394260672633057
0.4454762814135117,0.42219831885635617,0.47740788320938476,0.031931601795873066,0.055209564353028595
0.5116943615416707,0.47073065734660247,0.513502934481356,0.0018085729396852823,0.04277227713475351
0.5451646128014969,0.45243448956349425,0.5447249402359591,-0.00043967256553778533,0.09229045067246483
0.5138105349097983,0.4486614546316039,0.49913966558379974,-0.014670869325998592,0.050478210952195846
0.4337981346384708,0.4239189215051029,0.47514032892680236,0.04134219428833158,0.05122140742169945
0.480168822734679,0.436527434289928,0.46606697493996974,-0.014101847794709244,0.029539540650041718
0.45719499401321356,0.39365679071292503,0.4741897912296474,0.01699479721643382,0.08053300051672235
0.4498590462600386,0.42112037832968063,0.4533744787668487,0.0035154325068101344,0.03225410043716809
0.46630066685425575,0.3713856166199604,0.4638949836107182,-0.002405683243537571,0.09250936699075779
0.49116946778711484,0.39543210668450807,0.4648278103756508,-0.026341657411464048,0.06939570369114273
0.4089149858903106,0.4004978668338774,0.4298070646960858,0.020892078805775205,0.029309197862208425
0.4716567949791338,0.40380218333557033,0.4804324723342216,0.008775677355087774,0.07663028899865126
0.5157100311899073,0.40158399932763195,0.5006655959498725,-0.015044435240034848,0.09908159662224053
0.5087500435825703,0.42942106456903806,0.5125599953059907,0.0038099517234204683,0.08313893073695267
0.5078878427625231,0.415673238338443,0.5075890573216482,-0.00029878544087491576,0.09191581898320517
0.49902126561962623,0.47864883790319707,0.4869771353517483,-0.012044130267877928,0.008328297448551236
0.4859167468295656,0.43521191986308266,0.4946299914490869,0.008713244619521332,0.05941807158600426
0.4129159158151935,0.35353660831921696,0.4125423759495951,-0.0003735398655984046,0.059005767630378125
0.4534359785371449,0.4560591522897849,0.4802578671328671,0.02682188859572221,0.024198714843082225
0.5372976317187989,0.46478169078169074,0.5246084313778314,-0.012689200340967433,0.05982674059614068
0.4905073294882632,0.42678762739359694,0.4919316969949882,0.0014243675067249773,0.06514406960139124
0.47495706591907777,0.42797027747605404,0.47077779202246345,-0.004179273896614322,0.04280751454640941
0.5642267628044374,0.4464042746244582,0.5244581543102068,-0.039768608494230584,0.07805387968574862
0.44954541674410065,0.40597758179842325,0.44483550891039914,-0.00470990783370151,0.03885792711197589
0.47619003557255357,0.39095850114506836,0.45625530061365416,-0.019934734958899414,0.0652967994685858
0.4079115190365191,0.368915039979765,0.449285668717168,0.0413741496806489,0.08037062873740303
0.3203138871091563,0.2998626268963002,0.30737379660241615,-0.012940090506740165,0.007511169706115928
0.42081156595191677,0.34361256836700527,0.41064730289690815,-0.010164263055008615,0.06703473452990288
0.5166399704987751,0.476019521053229,0.5228988975638972,0.0062589270651221,0.0468793765106682
0.45912030941408827,0.44036982275621306,0.4684170901562205,0.009296780742132249,0.02804726740000746
0.44582679460530417,0.3983059766767026,0.44087645117533397,-0.004950343429970194,0.04257047449863138
0.47749123725626913,0.41843060907880403,0.4932885609423339,0.01579732368606479,0.07485795186352989
0.4853388328087124,0.43807984302711345,0.5031460478077439,0.017807214999031484,0.06506620478063041
0.4650112460638776,0.45917500326678995,0.48967305027212865,0.024661804208251037,0.030498047005338702
0.4302172080040454,0.4425913634030311,0.45262856302041765,0.02241135501637226,0.010037199617386527
0.43295274335207906,0.3630265481428272,0.441168693779401,0.008215950427321927,0.07814214563657379
0.4320791502677075,0.4191925744937793,0.4574451036220151,0.025365953354307635,0.038252529128235846
0.4738714584648089,0.42182768248342023,0.4611366862530524,-0.012734772211756507,0.039309003769632145
0.5212882941131859,0.44743868147776944,0.5281301808204407,0.0068418867072548295,0.08069149934267128
0.44959368272892863,0.4261763640290036,0.4804903661410892,0.030896683412160564,0.05431400211208559
0.5206359827299583,0.49195218971649074,0.5610795757944465,0.04044359306448819,0.06912738607795571
0.5212219985300226,0.4231915159203866,0.4861770422770282,-0.03504495625299442,0.06298552635664156
0.5284345910811753,0.4979295217797837,0.5347260943504868,0.006291503269311494,0.03679657257070307
0.5330937777635059,0.46624073552866124,0.5311718291633081,-0.001921948600197787,0.06493109363464683
0.4845040070675838,0.45293452629172515,0.4854284936816612,0.0009244866140774022,0.03249396738993604
0.44189282574574545,0.4033370681566139,0.4657367230819994,0.023843897336253972,0.06239965492538552
0.4321698626822334,0.3423969018396473,0.3979998281175801,-0.034170034564653284,0.055602926277932785
0.5356014253915536,0.4431036565050809,0.5317928012847368,-0.003808624106816816,0.08868914477965595
0.46730650200392515,0.3886893360390914,0.4414395303080763,-0.02586697169584884,0.05275019426898492
0.5341952591313206,0.4642977584154055,0.5324434824434825,-0.0017517766878381025,0.068145724028077
0.49655551210059085,0.3673838226479087,0.4813195479384005,-0.015235964162190363,0.11393572529049178
0.4943914704233249,0.3990519155030433,0.4625450481036255,-0.03184642231969936,0.0634931326005822
0.48486650698926914,0.38532964434259986,0.4552165591845226,-0.029649947804746557,0.06988691484192272
0.42747151499875596,0.4341181383518345,0.44825511141317625,0.02078359641442029,0.014136973061341762
0.46991218708393595,0.4155874819260646,0.4889479471821573,0.019035760098221333,0.07336046525609269
0.4269673719290087,0.42570310958821045,0.43756116921794197,0.010593797288933282,0.011858059629731521
0.37642419231729296,0.3303505334718157,0.3907671116762026,0.014342919358909634,0.060416578204386895
0.48858793890725866,0.4291279876657538,0.4898578144505718,0.0012698755433131481,0.06072982678481803
0.4975563069489623,0.4162532766154441,0.5333953167423224,0.03583900979336013,0.11714204012687834
0.5213755616663142,0.4723567381832442,0.5280425984287589,0.0066670367624447335,0.055685860245514696
0.4814709775004727,0.4185965794324928,0.48451928329509447,0.003048305794621786,0.06592270386260168
0.5202182882097149,0.4045910885504794,0.5241977334872034,0.0039794452774885025,0.11960664493672402
0.4240326996401403,0.4099829516191072,0.4413932845649654,0.017360584924825118,0.03141033294585821
0.4443650793650794,0.3705949132537154,0.4462120561950783,0.0018469768299989031,0.0756171429413629
0.5773383060479835,0.5115064530485092,0.5899606282297827,0.01262232218179915,0.07845417518127351
0.42273456595359793,0.3932119422932344,0.4220164854090823,-0.0007180805445156091,0.028804543115847903
0.5121856652265426,0.41277255239519384,0.5034531802638724,-0.008732484962670206,0.09068062786867859
0.4615047233468286,0.4272395062243259,0.4519577501176208,-0.009546973229207834,0.02471824389329491
0.5898383569973802,0.4370742545187932,0.534698242933537,-0.055140114063843226,0.09762398841474373
0.4973719640930446,0.45321000549116885,0.5028491332381492,0.0054771691451045434,0.049639127746980316
0.4709183994795506,0.45804746220447934,0.4932666537019307,0.02234825422238007,0.03521919149745134
0.47993690955393087,0.44081731388960554,0.4917047930283224,0.011767883474391505,0.05088747913871683
0.4626683319848445,0.4478997493734336,0.48870135071552206,0.026033018730677537,0.04080160134208849
0.46962367889015055,0.39459376009141955,0.4603363822662068,-0.00928729662394373,0.06574262217478727
0.5087299013607451,0.4651371403140757,0.521203587527269,0.01247368616652389,0.056066447213193316
0.48650624537727766,0.4532681071449707,0.49326913677817874,0.006762891400901083,0.04000102963320806
0.4880519518817391,0.41745110406195174,0.48466911821750525,-0.003382833664233864,0.06721801415555351
0.4744397412836312,0.44665463337153516,0.4850702315168299,0.010630490233198675,0.038415598145294716
0.41973471035069265,0.362277566178994,0.41192505984381655,-0.007809650506876098,0.04964749366482257
0.4766359014406335,0.37797333197469285,0.46260087528382715,-0.014035026156806352,0.0846275433091343
0.44524605318497434,0.41443798079160815,0.44880923495999675,0.003563181775022406,0.0343712541683886
0.4584187348232292,0.40160451768688,0.4471229851828909,-0.011295749640338304,0.045518467496010906
0.40949062049062046,0.3400915032679738,0.42503129444553817,0.015540673954917705,0.08493979117756434
0.513679640173003,0.4374457710543559,0.5260243545827896,0.012344714409786572,0.08857858352843373
0.5512867351284843,0.4732968146656605,0.54986187749807,-0.0014248576304142224,0.07656506283240955
0.4450366047367508,0.38300695361094766,0.43394123739342094,-0.011095367343329832,0.05093428378247328
0.5109044490852777,0.465760718504621,0.5087693463704299,-0.0021351027148477364,0.043008627865808946
0.4439747300873753,0.4589463868921612,0.4716187682930171,0.027644038205641763,0.012672381400855859
0.496518915866742,0.40418820309011994,0.46551074656337815,-0.031008169303363864,0.06132254347325822
0.48391547809376795,0.47232158815405845,0.48398017890991163,6.470081614368128e-05,0.011658590755853182
0.4369579208520327,0.4134980506898656,0.4451954111480084,0.008237490295975702,0.03169736045814281
0.4845038416573278,0.40985622251544207,0.4652559788217346,-0.01924786283559321,0.055399756306292514
0.4863066050594398,0.42554759410573356,0.4944629379717099,0.008156332912270137,0.06891534386597636
0.5356594177291052,0.44183414282645417,0.5382435842655184,0.002584166536413246,0.09640944143906427
0.46606935443710923,0.4663559199209736,0.507538988790173,0.04146963435306378,0.041183068869199424
0.5587374793615851,0.48756253984922926,0.5551693599118878,-0.003568119449697371,0.0676068200626585
0.462133864859398,0.42154961747425457,0.4448674701662988,-0.017266394693099207,0.023317852692044228
0.46202156641838477,0.4035035095692572,0.46584960812400283,0.0038280417056180682,0.062346098554745655
0.4501572884193136,0.4278626262626262,0.46122899951630086,0.011071711096987291,0.03336637325367464
0.5099024761383226,0.4748807802249747,0.5100189198486412,0.00011644371031860334,0.03513813962366652
0.4444526488004749,0.3946014004064781,0.4284994957126105,-0.015953153087864436,0.03389809530613236
0.4981610440718861,0.42477062170198865,0.4842356421993754,-0.013925401872510679,0.05946502049738678
0.4427582162537284,0.39770534533081053,0.44974698401014185,0.006988767756413439,0.052041638679331315
0.4618721592798705,0.40501334577283943,0.46169402567838425,-0.00017813360148627444,0.05668067990554482
0.4547079448926148,0.40908967424666737,0.46263104889059087,0.007923103997976078,0.0535413746439235
0.5464972286022528,0.4740756535957037,0.5554807992305293,0.008983570628276483,0.0814051456348256
0.42253104478272585,0.3473838262783787,0.43395013802622495,0.011419093243499101,0.08656631174784624
0.45677228123511676,0.40632078066357336,0.46503983460956533,0.008267553374448566,0.05871905394599197
0.5080275315153556,0.4293428237324644,0.484796829985574,-0.023230701529781628,0.05545400625310959
0.42986810722808483,0.41641990070997703,0.45968840868451294,0.02982030145642811,0.04326850797453591
0.42256483268818956,0.41587354034944884,0.43424575424575435,0.011680921557564783,0.0183722138963055
0.5436925872219989,0.4750314912904841,0.5406503215673124,-0.00304226565468646,0.0656188302768283
0.584664601922628,0.5253598394256356,0.60808805964843,0.02342345772580201,0.08272822022279447
0.4223677769024408,0.3985878636303804,0.4521544926420117,0.029786715739570868,0.053566629011631284
0.4413853307280359,0.3743084780817323,0.427070210084289,-0.014315120643746848,0.05276173200255674
0.4614887269390374,0.45952218568586856,0.48114600269429086,0.019657275755253445,0.021623817008422308
0.46889280202207073,0.46382334977683815,0.48223412627021045,0.013341324248139719,0.018410776493372305
0.40407465191981745,0.37573541852487846,0.40458037104099914,0.0005057191211816914,0.02884495251612068
0.45405606351547834,0.41218213421457756,0.4958719227089171,0.041815859193438776,0.08368978849433956
0.5408754005670691,0.44588218431182813,0.5095383617398064,-0.031337038827262687,0.06365617742797824
0.42770377156106576,0.4023130559854916,0.4458002326714129,0.01809646111034713,0.04348717668592128
0.5360529272692285,0.44925596155730335,0.530978674450223,-0.005074252819005531,0.0817227128929196
0.4799758142354332,0.45993772352347867,0.48074243579964404,0.0007666215642108676,0.02080471227616537
0.41100298010103486,0.3622519830913192,0.4262049576381017,0.015201977537066813,0.0639529745467825
0.40984271048100834,0.3192091550538215,0.39033637894951767,-0.019506331531490673,0.07112722389569615
0.5083659933840007,0.4358977664168724,0.5131371792793785,0.0047711858953778385,0.07723941286250613
0.5551181742415676,0.43453671845425984,0.5368569060473206,-0.018261268194247005,0.10232018759306077
0.4603213419553893,0.40401930162053407,0.46913351902617684,0.008812177070787519,0.06511421740564277
0.4874710134520561,0.4441292354455741,0.5212982178040017,0.03382720435194553,0.07716898235842756
0.519370444474864,0.48405148394429914,0.5313098849013533,0.011939440426489312,0.04725840095705419
0.46599422062484486,0.3861984091826359,0.4515529637683763,-0.014441256856468576,0.06535455458574035
0.5037510252719872,0.40543836622942,0.5027088210611331,-0.001042204210854103,0.09727045483171315
0.45339005080940564,0.38005834744965183,0.4270334041190549,-0.02635664669035076,0.04697505666940305
0.42129870129870134,0.3899762268878306,0.4425360317914139,0.021237330492712536,0.05255980490358325
0.5517329183325833,0.44450753370943696,0.5696268495456459,0.017893931213062597,0.12511931583620894
0.4420580401519848,0.403030912231036,0.4288173556408103,-0.013240684511174494,0.025786443409774318
0.513253561065863,0.45364994306959694,0.5001324545388565,-0.013121106527006487,0.046482511469259524
0.4318523397790871,0.3729091561884651,0.4417208626662196,0.009868522887132525,0.06881170647775453
0.45890925346661715,0.40312933774339343,0.4597912281631034,0.0008819746964862651,0.05666189041970998
0.47423526267175714,0.4509216994630739,0.4876783515842675,0.013443088912510337,0.036756652121193556
0.4218833138550024,0.4035887644041443,0.40995299280993996,-0.01193032104506242,0.006364228405795647
0.48977086319477625,0.44135659934778876,0.4886837679211881,-0.0010870952735881345,0.04732716857339936
0.49833286822570744,0.4551347832289432,0.5092035776438907,0.010870709418183244,0.054068794414947496
0.4748972073677956,0.4123084951766309,0.4838429417961271,0.008945734428331464,0.0715344466194962
0.5098490908682514,0.45284627609326566,0.5077541963513081,-0.0020948945169432243,0.054907920258042475
0.3996511082471528,0.3555020378425163,0.4022798613261447,0.002628753078991908,0.046777823483628356
0.5135677971910534,0.4630968584524064,0.5117606918698,-0.0018071053212533883,0.04866383341739361
0.5081770324811861,0.43264966784250164,0.5080948019648537,-8.223051633238221e-05,0.07544513412235204
0.4551059874511883,0.41310349053802914,0.465715615084874,0.010609627633685725,0.052612124546844885
0.4515361048208383,0.4438875494497435,0.48515078857630006,0.03361468375546178,0.04126323912655655
0.5004647372362451,0.44384977804404874,0.5076187175448833,0.00715398030863823,0.06376893950083456
0.5084593443981035,0.4645986421110533,0.49951230751744446,-0.00894703688065901,0.03491366540639118
0.48114147119507455,0.405201902529799,0.4523165944985152,-0.028824876696559365,0.047114691968716205
0.4960409754222135,0.45736611171819597,0.4950472398647581,-0.0009937355574553552,0.03768112814656216
0.49133917396745935,0.4108016363551753,0.5010249361867357,0.009685762219276361,0.09022329983156041
0.454405673880187,0.40545368458174974,0.44864251700092705,-0.005763156879259934,0.043188832419177314
0.5288235234039076,0.4621695467934206,0.5185973543242621,-0.010226169079645464,0.056427807530841534
0.4775403928980094,0.4122946933010493,0.46172154597326587,-0.015818846924743557,0.04942685267221658
0.48645221051036797,0.4488238573494412,0.485891590038516,-0.0005606204718519581,0.03706773268907482
0.4586296700958547,0.4542348862675148,0.467117445995502,0.008487775899647276,0.012882559727987186
0.5762322935228406,0.4568711305815956,0.5746994619252683,-0.0015328315975722262,0.11782833134367271
0.4700956799499837,0.42039222833075157,0.44694369258606315,-0.023151987363920545,0.026551464255311574
0.504180001637042,0.42195910207073695,0.5231826834561499,0.019002681819107914,0.10122358138541299
0.4677250677250678,0.4121782656968541,0.4784656935428294,0.01074062581776164,0.0662874278459753
0.45223557676985165,0.3975522021837811,0.43683890600845626,-0.015396670761395392,0.03928670382467514
0.4828571601950812,0.3797829776377963,0.4681665750463063,-0.01469058514877486,0.08838359740851004
0.49418715493443754,0.4949358120303424,0.5083225306103535,0.01413537567591594,0.013386718580011059
0.5320027235454569,0.4723208707591242,0.5441403858372322,0.012137662291775375,0.07181951507810802
0.4528727273847267,0.451071812928652,0.4675665788287323,0.01469385144400559,0.01649476590008031
0.4961595201818666,0.3764413163219392,0.49236777857852265,-0.0037917416033439455,0.11592646225658343
0.42188880779093346,0.3363409509299816,0.4124098633504573,-0.009478944440476145,0.0760689124204757
0.42912414642030383,0.40488077408793527,0.4249759988191454,-0.004148147601158447,0.020095224731210115
0.45484370701762006,0.4157656932546977,0.46304991610267987,0.008206209085059812,0.04728422284798217
0.5398893717559766,0.48572422470025234,0.5453379740464139,0.00544860229043731,0.05961374934616159
0.4584824764276819,0.4141083120131436,0.46554499411745687,0.00706251768977495,0.05143668210431329
0.4791344288007645,0.41902633000505335,0.46693547894125553,-0.012198949859508978,0.047909148936202184
0.47794549425265564,0.4210004059077347,0.4604244695779617,-0.017521024674693964,0.039424063670226994
0.5051506970032903,0.4147340707694176,0.4884379951257142,-0.01671270187757612,0.07370392435629658
0.540969733346415,0.48294189076457467,0.5424343056172487,0.0014645722708337416,0.059492414852674036
0.4647223590108359,0.43342493763546397,0.4679026048596876,0.0031802458488516816,0.03447766722422363
0.44928394677291317,0.452317509478421,0.4789505938931226,0.029666647120209444,0.026633084414701635
0.4843732895457034,0.40829931259567953,0.4789558076574255,-0.0054174818882778975,0.07065649506174598
0.5321557454890788,0.4415906832671719,0.5178923995987011,-0.014263345890377699,0.07630171633152927
0.47590823285836076,0.36650990410526363,0.428913866151125,-0.04699436670723578,0.06240396204586135
0.4863655816177199,0.3978307197092191,0.46845239562606744,-0.01791318599165248,0.07062167591684831
0.4738408885444917,0.4275910963706214,0.49733941199580933,0.023498523451317643,0.0697483156251879
0.47420466058763927,0.4189689298043729,0.47277935073057026,-0.0014253098570690126,0.053810420926197366
0.4753353495235297,0.45329741850281524,0.5042423616768028,0.028907012153273126,0.05094494317398757
0.49634683865985474,0.4269307319261066,0.5008346374543557,0.004487798794501008,0.07390390552824916
0.5567375599755524,0.47709544500417467,0.5338409285999483,-0.02289663137560416,0.05674548359577358
0.5373413611082627,0.4724970386164416,0.5594074177572269,0.022066056648964216,0.08691037914078531
0.5510940325314162,0.44535939659664336,0.5373883975778293,-0.013705634953586898,0.09202900098118594
0.48869837616329354,0.4320076002936476,0.5106710346978789,0.021972658534585354,0.07866343440423129
0.45700784367342867,0.45139276229346237,0.47156693206275985,0.014559088389331176,0.02017416976929748
0.47148653128029067,0.40942780129421497,0.46189727679110193,-0.009589254489188737,0.052469475496886964
0.5152866975371921,0.42639038656728945,0.5300479061525694,0.01476120861537722,0.10365751958527991
0.4302867299838674,0.3718583969292678,0.4298210309368818,-0.0004656990469856237,0.05796263400761398
0.4714163233173008,0.4286208909819263,0.48190739743920574,0.01049107412190492,0.05328650645727945
0.5142055700260469,0.4424453735604169,0.5056566344533,-0.00854893557274694,0.06321126089288309
0.49053091843116736,0.38462908198948825,0.46034990606172654,-0.03018101236944082,0.07572082407223829
0.4852901970293274,0.40454572742448536,0.47897328723723565,-0.006316909792091763,0.07442755981275029
0.47218612423278383,0.42535134071837366,0.4704269782089311,-0.0017591460238527423,0.04507563749055743
0.4925173781071283,0.4368297579644345,0.5129103535353535,0.020392975428225213,0.07608059557091901
0.4262278333737167,0.3923970473970474,0.4355278538993247,0.009300020525607966,0.0431308065022773
0.525686274509804,0.4148327003995308,0.509786027038188,-0.015900247471616002,0.09495332663865719
0.531196643153874,0.4876634860206132,0.5389715119358006,0.007774868781926569,0.051308025915187405
0.4960566868497489,0.4396063079919143,0.5075337755769411,0.01147708872719222,0.06792746758502682
0.5520087797053733,0.4625732453119763,0.529856604340693,-0.022152175364680282,0.06728335902871674
0.46272401877842667,0.403928279412488,0.47117256641066163,0.00844854763223496,0.06724428699817364
0.49997176597946813,0.427170249560084,0.49407910893353346,-0.005892657045934668,0.06690885937344948
0.5355417273489562,0.4369487532976377,0.5235040018465102,-0.012037725502445973,0.08655524854887253
0.5073087976906002,0.4446652984696463,0.5115620498949983,0.004253252204398095,0.06689675142535201
0.47259678642272435,0.41212003990644275,0.4756543589912635,0.0030575725685391686,0.06353431908482077
0.5295490590602437,0.46890330589653156,0.5203748206599713,-0.009174238400272428,0.05147151476343975
0.4034320050600885,0.4036188221230569,0.4221570402349193,0.018725035174830762,0.018538218111862403
0.42717884167782516,0.42424768592403445,0.4502572428810862,0.023078401203261045,0.02600955695705176
0.5043632640236272,0.40292033281724005,0.48593460731339544,-0.01842865671023175,0.0830142744961554
0.5213787244676997,0.42692456033452864,0.4863079888627115,-0.035070735604988246,0.05938342852818285
0.4978110248959693,0.453732931585225,0.5223233059175938,0.024512281021624505,0.06859037433236881
0.4867919942131905,0.44076183650091394,0.4915522661791247,0.004760271965934149,0.050790429678210736
0.4899562559206599,0.40727805630790714,0.4798080096037868,-0.01014824631687311,0.07252995329587963
0.5377024829745911,0.466412022022892,0.5298137514948198,-0.007888731479771316,0.06340172947192779
0.518085171879507,0.43812027224874656,0.5362995551467179,0.01821438326721092,0.09817928289797134
0.4920944264517296,0.5026621425036086,0.5307107948956261,0.03861636844389649,0.02804865239201748
0.5491062150174084,0.45164878403769126,0.5268889028250172,-0.022217312192391203,0.07524011878732595
0.5131154516995904,0.3766681117855323,0.4679036043864254,-0.045211847313164966,0.09123549260089314
0.5643778722800362,0.46190168932778886,0.5475983194494476,-0.01677955283058863,0.08569663012165873
0.5283936976954007,0.48944930189705893,0.5239266999829872,-0.004466997712413434,0.03447739808592831
0.4723997909179217,0.4281383763356411,0.503823145845543,0.03142335492762127,0.07568476950990188
0.4802424733279339,0.4756210077776739,0.492714721903498,0.012472248575564115,0.01709371412582411
0.4529138252536785,0.40021239954075777,0.47113236044926887,0.018218535195590357,0.0709199609085111
0.4919086473661447,0.42511684028826136,0.5085370259388275,0.016628378572682845,0.08342018565056619
0.4406855211680831,0.45171038160082866,0.4655631145390278,0.024877593370944695,0.013852732938199164
0.516145570014314,0.4247141209585038,0.5099392500959425,-0.006206319918371506,0.08522512913743874
0.4000050728195058,0.3748753967956241,0.43213633911308325,0.03213126629357743,0.05726094231745915
0.4764150808086735,0.3866335202439076,0.4799943597010364,0.0035792788923628693,0.09336083945712875
0.5286699067091224,0.47913192750402056,0.5325294368493481,0.0038595301402256643,0.0533975093453275
0.4147319347319347,0.3700588683770126,0.3989112131649445,-0.015820721566990215,0.028852344787931916
0.3751277056277056,0.35744670075184926,0.4098923708877269,0.03476466526002131,0.05244567013587764
0.5212966946139327,0.4787417350310702,0.5320577797830828,0.010761085169150086,0.05331604475201257
0.44666910242357816,0.4274485619512095,0.4749702176361981,0.028301115212619965,0.04752165568498862
0.48408286404381107,0.44700647190261356,0.4728635610794319,-0.011219302964379174,0.025857089176818338
0.5060814354727399,0.4535074555114367,0.530021630545851,0.02394019507311118,0.07651417503441438
0.46080701754385966,0.4677438569607105,0.509150343673929,0.04834332613006931,0.04140648671321845
0.49721660174286686,0.40492010649275534,0.4699325609527369,-0.02728404079012997,0.06501245445998155
0.4253088811860062,0.4023271812598709,0.4489216553688472,0.023612774182841023,0.046594474108976325
0.5129367809532412,0.4832462451091758,0.5418249831578201,0.028888202204578883,0.05857873804864433
0.4338500510919417,0.3637576455601218,0.4294824091710132,-0.004367641920928478,0.06572476361089141
0.4297034448082607,0.38443823613216566,0.42636057526152504,-0.003342869546735683,0.04192233912935939
0.4596918737337221,0.4372744122462605,0.4592455593866225,-0.00044631434709963,0.02197114714036197
0.49395004605530923,0.49071053204083415,0.5077446509160064,0.013794604860697168,0.017034118875172255
0.4701853602180548,0.4461271324185085,0.4813262599469496,0.011140899728894815,0.03519912752844112
0.5447877320419694,0.5085648014263976,0.5490169861251852,0.004229254083215839,0.04045218469878764
0.4933497633512413,0.4390558333760966,0.5142103480043984,0.020860584653157044,0.07515451462830175
0.520285423311613,0.5234198895183259,0.5361432048624166,0.01585778155080364,0.012723315344090769
0.4798588676201997,0.41683519645642875,0.46284167703900214,-0.01701719058119755,0.046006480582573395
0.4478616456842845,0.4084991030729627,0.46035047465015044,0.01248882896586595,0.05185137157718772
0.5148693632546232,0.4671678820110752,0.5214442451938837,0.00657488193926048,0.054276363182808485
0.45657341253380074,0.4077269780037735,0.4564268978905545,-0.00014651464324622054,0.04869991988678102
